,refseq.id,fold_0,label,sampling,database,date,fold_1,fold_2,fold_3,fold_4,host_label,Genus,virus_ID,Family,Species
75692,LC706864,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,LC706864,Coronaviridae,Merbecovirus sp.
75693,LC706865,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,LC706865,Coronaviridae,Merbecovirus sp.
75694,OP191700,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Alphacoronavirus,OP191700,Coronaviridae,Porcine epidemic diarrhea virus
75695,MW804449,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Alphacoronavirus,MW804449,Coronaviridae,Alphacoronavirus 1
75696,OP296992,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OP296992,Coronaviridae,Betacoronavirus 1
75697,ON453890,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,ON453890,Coronaviridae,Betacoronavirus 1
75698,MZ388469,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ388469,Coronaviridae,Coronavirus HKU15
75699,MZ388470,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Deltacoronavirus,MZ388470,Coronaviridae,Coronavirus HKU15
75700,MZ388471,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ388471,Coronaviridae,Coronavirus HKU15
75701,MZ388472,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ388472,Coronaviridae,Coronavirus HKU15
75702,MZ604716,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MZ604716,Coronaviridae,Porcine epidemic diarrhea virus
75703,MW559057,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Betacoronavirus,MW559057,Coronaviridae,Betacoronavirus 1
75704,ON146444,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,ON146444,Coronaviridae,Betacoronavirus 1
75705,ON325306,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,ON325306,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75706,MZ293739,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MZ293739,Coronaviridae,Rousettus bat coronavirus GCCDC1
75707,MZ293752,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,MZ293752,Coronaviridae,Rousettus bat coronavirus GCCDC1
75708,MZ293753,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Betacoronavirus,MZ293753,Coronaviridae,Rousettus bat coronavirus GCCDC1
75709,MZ293754,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MZ293754,Coronaviridae,Rousettus bat coronavirus GCCDC1
75710,MZ293755,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,MZ293755,Coronaviridae,Rousettus bat coronavirus GCCDC1
75711,MZ293756,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MZ293756,Coronaviridae,Rousettus bat coronavirus GCCDC1
75712,LC710779,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,LC710779,Coronaviridae,Avian coronavirus
75713,MW308128,pred,0,normal,GenBank,20240206,dev,dev,train,dev,0.0,Alphacoronavirus,MW308128,Coronaviridae,Alphacoronavirus 1
75714,OM030318,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,OM030318,Coronaviridae,Jingmen Myotis ricketti alphacoronavirus 1
75715,MZ772936,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Deltacoronavirus,MZ772936,Coronaviridae,Coronavirus HKU15
75716,MT984583,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984583,Coronaviridae,Avian coronavirus
75717,MT984584,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984584,Coronaviridae,Avian coronavirus
75718,MT984585,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984585,Coronaviridae,Avian coronavirus
75719,MT984586,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984586,Coronaviridae,Avian coronavirus
75720,MT984587,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984587,Coronaviridae,Avian coronavirus
75721,MT984588,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Gammacoronavirus,MT984588,Coronaviridae,Avian coronavirus
75722,MT984589,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984589,Coronaviridae,Avian coronavirus
75723,MT984590,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984590,Coronaviridae,Avian coronavirus
75724,MT984591,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,MT984591,Coronaviridae,Avian coronavirus
75725,MT984592,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Gammacoronavirus,MT984592,Coronaviridae,Avian coronavirus
75726,MT984593,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,MT984593,Coronaviridae,Avian coronavirus
75727,MT984594,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Gammacoronavirus,MT984594,Coronaviridae,Avian coronavirus
75728,MT984595,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984595,Coronaviridae,Avian coronavirus
75729,MT984596,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Gammacoronavirus,MT984596,Coronaviridae,Avian coronavirus
75730,MT984597,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984597,Coronaviridae,Avian coronavirus
75731,MT984598,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,Gammacoronavirus,MT984598,Coronaviridae,Avian coronavirus
75732,MT984599,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984599,Coronaviridae,Avian coronavirus
75733,MT984600,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,Gammacoronavirus,MT984600,Coronaviridae,Avian coronavirus
75734,MT984602,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT984602,Coronaviridae,Avian coronavirus
75735,MZ802772,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ802772,Coronaviridae,Coronavirus HKU15
75736,MZ802773,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ802773,Coronaviridae,Coronavirus HKU15
75737,MZ802774,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Deltacoronavirus,MZ802774,Coronaviridae,Coronavirus HKU15
75738,MZ802775,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Deltacoronavirus,MZ802775,Coronaviridae,Coronavirus HKU15
75739,MZ802776,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Deltacoronavirus,MZ802776,Coronaviridae,Coronavirus HKU15
75740,MZ802777,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Deltacoronavirus,MZ802777,Coronaviridae,Coronavirus HKU15
75741,MK972911,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,MK972911,Coronaviridae,Avian coronavirus
75742,MK990809,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MK990809,Coronaviridae,Avian coronavirus
75743,MK990810,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MK990810,Coronaviridae,Avian coronavirus
75744,OL622035,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,OL622035,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75745,OL674075,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Betacoronavirus,OL674075,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75746,OL674076,pred,0,normal,GenBank,20240206,dev,dev,dev,train,0.0,Betacoronavirus,OL674076,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75747,OL674077,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OL674077,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75748,OL674078,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OL674078,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75749,OL674079,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OL674079,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75750,OL674080,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,OL674080,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75751,OL674081,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OL674081,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75752,MZ325296,pred,0,normal,GenBank,20240206,dev,dev,train,dev,0.0,Gammacoronavirus,MZ325296,Coronaviridae,Avian coronavirus
75753,MZ325297,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MZ325297,Coronaviridae,Avian coronavirus
75754,MZ325298,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Gammacoronavirus,MZ325298,Coronaviridae,Avian coronavirus
75755,MZ325299,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MZ325299,Coronaviridae,Avian coronavirus
75756,MZ325300,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MZ325300,Coronaviridae,Avian coronavirus
75757,MZ581326,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Alphacoronavirus,MZ581326,Coronaviridae,Porcine epidemic diarrhea virus
75758,LC654456,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Betacoronavirus,LC654456,Coronaviridae,Betacoronavirus 1
75759,MW222189,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,MW222189,Coronaviridae,Avian coronavirus
75760,MT783684,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MT783684,Coronaviridae,Porcine epidemic diarrhea virus
75761,MT787025,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Alphacoronavirus,MT787025,Coronaviridae,Porcine epidemic diarrhea virus
75762,MZ328294,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,MZ328294,Coronaviridae,Jingmen Rhinolophus sinicus betacoronavirus 1
75763,MZ328297,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MZ328297,Coronaviridae,Wenzhou Pipistrellus abramus betacoronavirus 1
75764,MZ328298,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ328298,Coronaviridae,Jingmen Myotis chinensis alphacoronavirus 1
75765,MZ328299,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Alphacoronavirus,MZ328299,Coronaviridae,Jingmen Miniopterus schreibersii alphacoronavirus 1
75766,MZ328300,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MZ328300,Coronaviridae,Jingmen Miniopterus schreibersii alphacoronavirus 2
75767,MZ328301,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Alphacoronavirus,MZ328301,Coronaviridae,Longquan Berylmys bowersi alphacoronavirus 1
75768,MZ328302,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Alphacoronavirus,MZ328302,Coronaviridae,Jingmen Apodemus agrarius alphacoronavirus 1
75769,MZ328303,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ328303,Coronaviridae,Wenzhou Suncus murinus alphacoronavirus 1
75770,MZ803010,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Alphacoronavirus,MZ803010,Coronaviridae,Porcine epidemic diarrhea virus
75771,OK017792,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,Betacoronavirus,OK017792,Coronaviridae,Sarbecovirus sp.
75772,OK017812,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017812,Coronaviridae,Sarbecovirus sp.
75773,OK017813,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017813,Coronaviridae,Sarbecovirus sp.
75774,OK017814,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Betacoronavirus,OK017814,Coronaviridae,Sarbecovirus sp.
75775,OK017815,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Betacoronavirus,OK017815,Coronaviridae,Sarbecovirus sp.
75776,OK017816,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OK017816,Coronaviridae,Sarbecovirus sp.
75777,OK017817,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OK017817,Coronaviridae,Sarbecovirus sp.
75778,OK017819,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OK017819,Coronaviridae,Sarbecovirus sp.
75779,OK017820,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Betacoronavirus,OK017820,Coronaviridae,Sarbecovirus sp.
75780,OK017821,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017821,Coronaviridae,Sarbecovirus sp.
75781,OK017822,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,OK017822,Coronaviridae,Sarbecovirus sp.
75782,OK017823,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OK017823,Coronaviridae,Sarbecovirus sp.
75783,OK017824,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017824,Coronaviridae,Sarbecovirus sp.
75784,OK017846,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OK017846,Coronaviridae,Sarbecovirus sp.
75785,OK017847,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017847,Coronaviridae,Sarbecovirus sp.
75786,OK017848,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OK017848,Coronaviridae,Sarbecovirus sp.
75787,OK017849,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OK017849,Coronaviridae,Sarbecovirus sp.
75788,OK017850,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Betacoronavirus,OK017850,Coronaviridae,Sarbecovirus sp.
75789,OK017851,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Betacoronavirus,OK017851,Coronaviridae,Sarbecovirus sp.
75790,MZ268115,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ268115,Coronaviridae,Porcine epidemic diarrhea virus
75791,MZ313556,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ313556,Coronaviridae,Porcine epidemic diarrhea virus
75792,MZ313557,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Alphacoronavirus,MZ313557,Coronaviridae,Porcine epidemic diarrhea virus
75793,MZ325484,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ325484,Coronaviridae,Porcine epidemic diarrhea virus
75794,MZ325485,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ325485,Coronaviridae,Porcine epidemic diarrhea virus
75795,MZ325486,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ325486,Coronaviridae,Porcine epidemic diarrhea virus
75796,MZ327723,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Gammacoronavirus,MZ327723,Coronaviridae,Avian coronavirus
75797,MZ327724,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MZ327724,Coronaviridae,Avian coronavirus
75798,MT646162,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MT646162,Coronaviridae,Porcine epidemic diarrhea virus
75799,MT625963,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MT625963,Coronaviridae,Porcine epidemic diarrhea virus
75800,MW854634,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MW854634,Coronaviridae,Coronavirus HKU15
75801,MW802581,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Betacoronavirus,MW802581,Coronaviridae,Betacoronavirus 1
75802,MZ291567,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,MZ291567,Coronaviridae,Coronavirus HKU15
75803,MW685622,pred,1,normal,GenBank,20240206,dev,dev,train,dev,1.0,Deltacoronavirus,MW685622,Coronaviridae,Coronavirus HKU15
75804,MW685623,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Deltacoronavirus,MW685623,Coronaviridae,Coronavirus HKU15
75805,MW685624,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Deltacoronavirus,MW685624,Coronaviridae,Coronavirus HKU15
75806,MW222181,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,MW222181,Coronaviridae,Avian coronavirus
75807,MN757859,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MN757859,Coronaviridae,Avian coronavirus
75808,MT726043,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,MT726043,Coronaviridae,Sarbecovirus sp.
75809,MT726045,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MT726045,Coronaviridae,Sarbecovirus sp.
75810,MW773844,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,MW773844,Coronaviridae,Betacoronavirus 1
75811,MT701511,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Gammacoronavirus,MT701511,Coronaviridae,Avian coronavirus
75812,MT239439,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,Alphacoronavirus,MT239439,Coronaviridae,Alphacoronavirus 1
75813,MT239440,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MT239440,Coronaviridae,Alphacoronavirus 1
75814,MW545527,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,MW545527,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75815,MW545528,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,MW545528,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75816,MT367412,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,MT367412,Coronaviridae,Avian coronavirus
75817,MW532108,pred,1,normal,GenBank,20240206,train,dev,train,dev,1.0,Betacoronavirus,MW532108,Coronaviridae,Betacoronavirus 1
75818,MW532110,pred,1,normal,GenBank,20240206,dev,train,train,train,1.0,Betacoronavirus,MW532110,Coronaviridae,Betacoronavirus 1
75819,MW532111,pred,1,normal,GenBank,20240206,dev,train,train,train,1.0,Betacoronavirus,MW532111,Coronaviridae,Betacoronavirus 1
75820,MW532112,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,MW532112,Coronaviridae,Betacoronavirus 1
75821,MW532113,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,MW532113,Coronaviridae,Betacoronavirus 1
75822,MW532114,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Betacoronavirus,MW532114,Coronaviridae,Betacoronavirus 1
75823,MW532115,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Betacoronavirus,MW532115,Coronaviridae,Betacoronavirus 1
75824,MW532116,pred,1,normal,GenBank,20240206,train,dev,dev,train,1.0,Betacoronavirus,MW532116,Coronaviridae,Betacoronavirus 1
75825,MW532117,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,MW532117,Coronaviridae,Betacoronavirus 1
75826,MW532118,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Betacoronavirus,MW532118,Coronaviridae,Betacoronavirus 1
75827,MW532119,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,MW532119,Coronaviridae,Betacoronavirus 1
75828,MW556742,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,MW556742,Coronaviridae,Avian coronavirus
75829,MT576083,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MT576083,Coronaviridae,Alphacoronavirus 1
75830,MT226600,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,MT226600,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75831,MT226601,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,MT226601,Coronaviridae,Middle East respiratory syndrome-related coronavirus
